id,name,category,price,stock
763,stationery-763,stationery,45.31,341
764,peripherals-764,peripherals,46.68,348
765,storage-765,storage,48.05,355
766,lighting-766,lighting,49.42,362
767,breakroom-767,breakroom,50.79,369
768,furniture-768,furniture,52.16,376
769,stationery-769,stationery,53.53,383
770,peripherals-770,peripherals,54.90,390
771,storage-771,storage,56.27,397
772,lighting-772,lighting,57.64,404
773,breakroom-773,breakroom,59.01,411
774,furniture-774,furniture,60.38,418
775,stationery-775,stationery,61.75,425
776,peripherals-776,peripherals,63.12,432
777,storage-777,storage,64.49,439
778,lighting-778,lighting,65.86,446
779,breakroom-779,breakroom,67.23,453
780,furniture-780,furniture,68.60,460
781,stationery-781,stationery,69.97,467
782,peripherals-782,peripherals,71.34,474
783,storage-783,storage,72.71,481
784,lighting-784,lighting,74.08,488
785,breakroom-785,breakroom,75.45,495
786,furniture-786,furniture,76.82,2
787,stationery-787,stationery,78.19,9
788,peripherals-788,peripherals,79.56,16
789,storage-789,storage,80.93,23
790,lighting-790,lighting,82.30,30
791,breakroom-791,breakroom,83.67,37
792,furniture-792,furniture,85.04,44
793,stationery-793,stationery,86.41,51
794,peripherals-794,peripherals,87.78,58
795,storage-795,storage,89.15,65
796,lighting-796,lighting,90.52,72
797,breakroom-797,breakroom,91.89,79
798,furniture-798,furniture,93.26,86
799,stationery-799,stationery,94.63,93
800,peripherals-800,peripherals,96.00,100
801,storage-801,storage,97.37,107
802,lighting-802,lighting,98.74,114
803,breakroom-803,breakroom,0.11,121
804,furniture-804,furniture,1.48,128
805,stationery-805,stationery,2.85,135
806,peripherals-806,peripherals,4.22,142
807,storage-807,storage,5.59,149
808,lighting-808,lighting,6.96,156
809,breakroom-809,breakroom,8.33,163
810,furniture-810,furniture,9.70,170
811,stationery-811,stationery,11.07,177
812,peripherals-812,peripherals,12.44,184
813,storage-813,storage,13.81,191
814,lighting-814,lighting,15.18,198
815,breakroom-815,breakroom,16.55,205
816,furniture-816,furniture,17.92,212
817,stationery-817,stationery,19.29,219
818,peripherals-818,peripherals,20.66,226
819,storage-819,storage,22.03,233
820,lighting-820,lighting,23.40,240
821,breakroom-821,breakroom,24.77,247
822,furniture-822,furniture,26.14,254
823,stationery-823,stationery,27.51,261
824,peripherals-824,peripherals,28.88,268
825,storage-825,storage,30.25,275
826,lighting-826,lighting,31.62,282
827,breakroom-827,breakroom,32.99,289
828,furniture-828,furniture,34.36,296
829,stationery-829,stationery,35.73,303
830,peripherals-830,peripherals,37.10,310
831,storage-831,storage,38.47,317
832,lighting-832,lighting,39.84,324
833,breakroom-833,breakroom,41.21,331
834,furniture-834,furniture,42.58,338
835,stationery-835,stationery,43.95,345
836,peripherals-836,peripherals,45.32,352
837,storage-837,storage,46.69,359
838,lighting-838,lighting,48.06,366
839,breakroom-839,breakroom,49.43,373
840,furniture-840,furniture,50.80,380
841,stationery-841,stationery,52.17,387
842,peripherals-842,peripherals,53.54,394
843,storage-843,storage,54.91,401
844,lighting-844,lighting,56.28,408
845,breakroom-845,breakroom,57.65,415
846,furniture-846,furniture,59.02,422
847,stationery-847,stationery,60.39,429
848,peripherals-848,peripherals,61.76,436
849,storage-849,storage,63.13,443
850,lighting-850,lighting,64.50,450
851,breakroom-851,breakroom,65.87,457
852,furniture-852,furniture,67.24,464
853,stationery-853,stationery,68.61,471
854,peripherals-854,peripherals,69.98,478
855,storage-855,storage,71.35,485
856,lighting-856,lighting,72.72,492
857,breakroom-857,breakroom,74.09,499
858,furniture-858,furniture,75.46,6
859,stationery-859,stationery,76.83,13
860,peripherals-860,peripherals,78.20,20
861,storage-861,storage,79.57,27
862,lighting-862,lighting,80.94,34
863,breakroom-863,breakroom,82.31,41
864,furniture-864,furniture,83.68,48
865,stationery-865,stationery,85.05,55
866,peripherals-866,peripherals,86.42,62
867,storage-867,storage,87.79,69
868,lighting-868,lighting,89.16,76
869,breakroom-869,breakroom,90.53,83
870,furniture-870,furniture,91.90,90
871,stationery-871,stationery,93.27,97
872,peripherals-872,peripherals,94.64,104
873,storage-873,storage,96.01,111
874,lighting-874,lighting,97.38,118
875,breakroom-875,breakroom,98.75,125
876,furniture-876,furniture,0.12,132
877,stationery-877,stationery,1.49,139
878,peripherals-878,peripherals,2.86,146
879,storage-879,storage,4.23,153
880,lighting-880,lighting,5.60,160
881,breakroom-881,breakroom,6.97,167
882,furniture-882,furniture,8.34,174
883,stationery-883,stationery,9.71,181
884,peripherals-884,peripherals,11.08,188
885,storage-885,storage,12.45,195
886,lighting-886,lighting,13.82,202
887,breakroom-887,breakroom,15.19,209
888,furniture-888,furniture,16.56,216
889,stationery-889,stationery,17.93,223
890,peripherals-890,peripherals,19.30,230
891,storage-891,storage,20.67,237
892,lighting-892,lighting,22.04,244
893,breakroom-893,breakroom,23.41,251
894,furniture-894,furniture,24.78,258
895,stationery-895,stationery,26.15,265
896,peripherals-896,peripherals,27.52,272
897,storage-897,storage,28.89,279
898,lighting-898,lighting,30.26,286
899,breakroom-899,breakroom,31.63,293
900,furniture-900,furniture,33.00,300
901,stationery-901,stationery,34.37,307
902,peripherals-902,peripherals,35.74,314
903,storage-903,storage,37.11,321
904,lighting-904,lighting,38.48,328
905,breakroom-905,breakroom,39.85,335
906,furniture-906,furniture,41.22,342
907,stationery-907,stationery,42.59,349
908,peripherals-908,peripherals,43.96,356
909,storage-909,storage,45.33,363
910,lighting-910,lighting,46.70,370
911,breakroom-911,breakroom,48.07,377
912,furniture-912,furniture,49.44,384
913,stationery-913,stationery,50.81,391
914,peripherals-914,peripherals,52.18,398
915,storage-915,storage,53.55,405
916,lighting-916,lighting,54.92,412
917,breakroom-917,breakroom,56.29,419
918,furniture-918,furniture,57.66,426
919,stationery-919,stationery,59.03,433
920,peripherals-920,peripherals,60.40,440
921,storage-921,storage,61.77,447
922,lighting-922,lighting,63.14,454
923,breakroom-923,breakroom,64.51,461
924,furniture-924,furniture,65.88,468
925,stationery-925,stationery,67.25,475
926,peripherals-926,peripherals,68.62,482
927,storage-927,storage,69.99,489
928,lighting-928,lighting,71.36,496
929,breakroom-929,breakroom,72.73,3
930,furniture-930,furniture,74.10,10
931,stationery-931,stationery,75.47,17
932,peripherals-932,peripherals,76.84,24
933,storage-933,storage,78.21,31
934,lighting-934,lighting,79.58,38
935,breakroom-935,breakroom,80.95,45
936,furniture-936,furniture,82.32,52
937,stationery-937,stationery,83.69,59
938,peripherals-938,peripherals,85.06,66
939,storage-939,storage,86.43,73
940,lighting-940,lighting,87.80,80
941,breakroom-941,breakroom,89.17,87
942,furniture-942,furniture,90.54,94
943,stationery-943,stationery,91.91,101
944,peripherals-944,peripherals,93.28,108
945,storage-945,storage,94.65,115
946,lighting-946,lighting,96.02,122
947,breakroom-947,breakroom,97.39,129
948,furniture-948,furniture,98.76,136
949,stationery-949,stationery,0.13,143
950,peripherals-950,peripherals,1.50,150
951,storage-951,storage,2.87,157
952,lighting-952,lighting,4.24,164
953,breakroom-953,breakroom,5.61,171
954,furniture-954,furniture,6.98,178
955,stationery-955,stationery,8.35,185
956,peripherals-956,peripherals,9.72,192
957,storage-957,storage,11.09,199
958,lighting-958,lighting,12.46,206
959,breakroom-959,breakroom,13.83,213
960,furniture-960,furniture,15.20,220
961,stationery-961,stationery,16.57,227
962,peripherals-962,peripherals,17.94,234
963,storage-963,storage,19.31,241
964,lighting-964,lighting,20.68,248
965,breakroom-965,breakroom,22.05,255
966,furniture-966,furniture,23.42,262
967,stationery-967,stationery,24.79,269
968,peripherals-968,peripherals,26.16,276
969,storage-969,storage,27.53,283
970,lighting-970,lighting,28.90,290
971,breakroom-971,breakroom,30.27,297
972,furniture-972,furniture,31.64,304
973,stationery-973,stationery,33.01,311
974,peripherals-974,peripherals,34.38,318
975,storage-975,storage,35.75,325
976,lighting-976,lighting,37.12,332
977,breakroom-977,breakroom,38.49,339
978,furniture-978,furniture,39.86,346
979,stationery-979,stationery,41.23,353
980,peripherals-980,peripherals,42.60,360
981,storage-981,storage,43.97,367
982,lighting-982,lighting,45.34,374
983,breakroom-983,breakroom,46.71,381
984,furniture-984,furniture,48.08,388
985,stationery-985,stationery,49.45,395
986,peripherals-986,peripherals,50.82,402
987,storage-987,storage,52.19,409
988,lighting-988,lighting,53.56,416
989,breakroom-989,breakroom,54.93,423
990,furniture-990,furniture,56.30,430
991,stationery-991,stationery,57.67,437
992,peripherals-992,peripherals,59.04,444
993,storage-993,storage,60.41,451
994,lighting-994,lighting,61.78,458
995,breakroom-995,breakroom,63.15,465
996,furniture-996,furniture,64.52,472
997,stationery-997,stationery,65.89,479
998,peripherals-998,peripherals,67.26,486
999,storage-999,storage,68.63,493
1000,lighting-1000,lighting,70.00,0
1001,breakroom-1001,breakroom,71.37,7
1002,furniture-1002,furniture,72.74,14
1003,stationery-1003,stationery,74.11,21
1004,peripherals-1004,peripherals,75.48,28
1005,storage-1005,storage,76.85,35
1006,lighting-1006,lighting,78.22,42
1007,breakroom-1007,breakroom,79.59,49
1008,furniture-1008,furniture,80.96,56
1009,stationery-1009,stationery,82.33,63
1010,peripherals-1010,peripherals,83.70,70
1011,storage-1011,storage,85.07,77
1012,lighting-1012,lighting,86.44,84
1013,breakroom-1013,breakroom,87.81,91
1014,furniture-1014,furniture,89.18,98
1015,stationery-1015,stationery,90.55,105
1016,peripherals-1016,peripherals,91.92,112
1017,storage-1017,storage,93.29,119
1018,lighting-1018,lighting,94.66,126
1019,breakroom-1019,breakroom,96.03,133
1020,furniture-1020,furniture,97.40,140
1021,stationery-1021,stationery,98.77,147
1022,peripherals-1022,peripherals,0.14,154
1023,storage-1023,storage,1.51,161
1024,lighting-1024,lighting,2.88,168
1025,breakroom-1025,breakroom,4.25,175
1026,furniture-1026,furniture,5.62,182
1027,stationery-1027,stationery,6.99,189
1028,peripherals-1028,peripherals,8.36,196
1029,storage-1029,storage,9.73,203
1030,lighting-1030,lighting,11.10,210
1031,breakroom-1031,breakroom,12.47,217
1032,furniture-1032,furniture,13.84,224
1033,stationery-1033,stationery,15.21,231
1034,peripherals-1034,peripherals,16.58,238
1035,storage-1035,storage,17.95,245
1036,lighting-1036,lighting,19.32,252
1037,breakroom-1037,breakroom,20.69,259
1038,furniture-1038,furniture,22.06,266
1039,stationery-1039,stationery,23.43,273
1040,peripherals-1040,peripherals,24.80,280
1041,storage-1041,storage,26.17,287
1042,lighting-1042,lighting,27.54,294
1043,breakroom-1043,breakroom,28.91,301
1044,furniture-1044,furniture,30.28,308
1045,stationery-1045,stationery,31.65,315
1046,peripherals-1046,peripherals,33.02,322
1047,storage-1047,storage,34.39,329
1048,lighting-1048,lighting,35.76,336
1049,breakroom-1049,breakroom,37.13,343
1050,furniture-1050,furniture,38.50,350
1051,stationery-1051,stationery,39.87,357
1052,peripherals-1052,peripherals,41.24,364
1053,storage-1053,storage,42.61,371
1054,lighting-1054,lighting,43.98,378
1055,breakroom-1055,breakroom,45.35,385
1056,furniture-1056,furniture,46.72,392
1057,stationery-1057,stationery,48.09,399
1058,peripherals-1058,peripherals,49.46,406
1059,storage-1059,storage,50.83,413
1060,lighting-1060,lighting,52.20,420
1061,breakroom-1061,breakroom,53.57,427
1062,furniture-1062,furniture,54.94,434
1063,stationery-1063,stationery,56.31,441
1064,peripherals-1064,peripherals,57.68,448
1065,storage-1065,storage,59.05,455
1066,lighting-1066,lighting,60.42,462
1067,breakroom-1067,breakroom,61.79,469
1068,furniture-1068,furniture,63.16,476
1069,stationery-1069,stationery,64.53,483
1070,peripherals-1070,peripherals,65.90,490
1071,storage-1071,storage,67.27,497
1072,lighting-1072,lighting,68.64,4
1073,breakroom-1073,breakroom,70.01,11
1074,furniture-1074,furniture,71.38,18
1075,stationery-1075,stationery,72.75,25
1076,peripherals-1076,peripherals,74.12,32
1077,storage-1077,storage,75.49,39
1078,lighting-1078,lighting,76.86,46
1079,breakroom-1079,breakroom,78.23,53
1080,furniture-1080,furniture,79.60,60
1081,stationery-1081,stationery,80.97,67
1082,peripherals-1082,peripherals,82.34,74
1083,storage-1083,storage,83.71,81
1084,lighting-1084,lighting,85.08,88
1085,breakroom-1085,breakroom,86.45,95
1086,furniture-1086,furniture,87.82,102
1087,stationery-1087,stationery,89.19,109
1088,peripherals-1088,peripherals,90.56,116
1089,storage-1089,storage,91.93,123
1090,lighting-1090,lighting,93.30,130
1091,breakroom-1091,breakroom,94.67,137
1092,furniture-1092,furniture,96.04,144
1093,stationery-1093,stationery,97.41,151
1094,peripherals-1094,peripherals,98.78,158
1095,storage-1095,storage,0.15,165
1096,lighting-1096,lighting,1.52,172
1097,breakroom-1097,breakroom,2.89,179
1098,furniture-1098,furniture,4.26,186
1099,stationery-1099,stationery,5.63,193
1100,peripherals-1100,peripherals,7.00,200
1101,storage-1101,storage,8.37,207
1102,lighting-1102,lighting,9.74,214
1103,breakroom-1103,breakroom,11.11,221
1104,furniture-1104,furniture,12.48,228
1105,stationery-1105,stationery,13.85,235
1106,peripherals-1106,peripherals,15.22,242
1107,storage-1107,storage,16.59,249
1108,lighting-1108,lighting,17.96,256
1109,breakroom-1109,breakroom,19.33,263
1110,furniture-1110,furniture,20.70,270
1111,stationery-1111,stationery,22.07,277
1112,peripherals-1112,peripherals,23.44,284
1113,storage-1113,storage,24.81,291
1114,lighting-1114,lighting,26.18,298
1115,breakroom-1115,breakroom,27.55,305
1116,furniture-1116,furniture,28.92,312
1117,stationery-1117,stationery,30.29,319
1118,peripherals-1118,peripherals,31.66,326
1119,storage-1119,storage,33.03,333
1120,lighting-1120,lighting,34.40,340
1121,breakroom-1121,breakroom,35.77,347
1122,furniture-1122,furniture,37.14,354
1123,stationery-1123,stationery,38.51,361
1124,peripherals-1124,peripherals,39.88,368
1125,storage-1125,storage,41.25,375
1126,lighting-1126,lighting,42.62,382
1127,breakroom-1127,breakroom,43.99,389
1128,furniture-1128,furniture,45.36,396
1129,stationery-1129,stationery,46.73,403
1130,peripherals-1130,peripherals,48.10,410
1131,storage-1131,storage,49.47,417
1132,lighting-1132,lighting,50.84,424
1133,breakroom-1133,breakroom,52.21,431
1134,furniture-1134,furniture,53.58,438
1135,stationery-1135,stationery,54.95,445
1136,peripherals-1136,peripherals,56.32,452
1137,storage-1137,storage,57.69,459
1138,lighting-1138,lighting,59.06,466
1139,breakroom-1139,breakroom,60.43,473
1140,furniture-1140,furniture,61.80,480
1141,stationery-1141,stationery,63.17,487
1142,peripherals-1142,peripherals,64.54,494
1143,storage-1143,storage,65.91,1
1144,lighting-1144,lighting,67.28,8
1145,breakroom-1145,breakroom,68.65,15
1146,furniture-1146,furniture,70.02,22
1147,stationery-1147,stationery,71.39,29
1148,peripherals-1148,peripherals,72.76,36
1149,storage-1149,storage,74.13,43
1150,lighting-1150,lighting,75.50,50
1151,breakroom-1151,breakroom,76.87,57
1152,furniture-1152,furniture,78.24,64
1153,stationery-1153,stationery,79.61,71
1154,peripherals-1154,peripherals,80.98,78
1155,storage-1155,storage,82.35,85
1156,lighting-1156,lighting,83.72,92
1157,breakroom-1157,breakroom,85.09,99
1158,furniture-1158,furniture,86.46,106
1159,stationery-1159,stationery,87.83,113
1160,peripherals-1160,peripherals,89.20,120
1161,storage-1161,storage,90.57,127
1162,lighting-1162,lighting,91.94,134
1163,breakroom-1163,breakroom,93.31,141
1164,furniture-1164,furniture,94.68,148
1165,stationery-1165,stationery,96.05,155
1166,peripherals-1166,peripherals,97.42,162
1167,storage-1167,storage,98.79,169
1168,lighting-1168,lighting,0.16,176
1169,breakroom-1169,breakroom,1.53,183
1170,furniture-1170,furniture,2.90,190
1171,stationery-1171,stationery,4.27,197
1172,peripherals-1172,peripherals,5.64,204
1173,storage-1173,storage,7.01,211
1174,lighting-1174,lighting,8.38,218
1175,breakroom-1175,breakroom,9.75,225
1176,furniture-1176,furniture,11.12,232
1177,stationery-1177,stationery,12.49,239
1178,peripherals-1178,peripherals,13.86,246
1179,storage-1179,storage,15.23,253
1180,lighting-1180,lighting,16.60,260
1181,breakroom-1181,breakroom,17.97,267
1182,furniture-1182,furniture,19.34,274
1183,stationery-1183,stationery,20.71,281
1184,peripherals-1184,peripherals,22.08,288
1185,storage-1185,storage,23.45,295
1186,lighting-1186,lighting,24.82,302
1187,breakroom-1187,breakroom,26.19,309
1188,furniture-1188,furniture,27.56,316
1189,stationery-1189,stationery,28.93,323
1190,peripherals-1190,peripherals,30.30,330
